Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-14,13:39:47.590,3,4,-1024,-3,-1024,-615,698,0,0,979,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:47.660,3,4,-1024,-3,-1024,-615,698,0,0,979,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:47.760,3,4,-1024,-3,-1024,-615,697,0,0,979,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:47.860,3,4,-1024,-2,-1024,-615,697,0,0,979,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:47.960,3,4,-1024,-3,-1024,-615,697,0,0,979,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.060,3,4,-1024,-3,-1024,-615,697,0,0,1001,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.160,-111,4,-1024,-2,-1024,-615,697,0,0,1004,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.260,-23,4,-1024,-3,-1024,-615,697,0,0,1004,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.370,0,4,-1024,-3,-1024,-615,698,0,0,1006,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.510,1,3,-586,-3,-1024,-615,697,0,0,1006,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.610,3,4,-509,-3,-1024,-615,697,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.710,3,4,-507,-3,-1024,-615,698,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.820,3,4,-504,-3,-1024,-615,698,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:48.960,4,4,-370,-3,-1024,-615,697,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:49.060,4,4,-316,-3,-1024,-615,697,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:49.160,4,4,-144,-3,-1024,-615,697,0,0,1006,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
2020-04-14,13:39:49.270,4,4,112,-3,-1024,-615,697,0,0,1006,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.3
