Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-14,07:31:17.500,92,8.0,932,0,2,-1024,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:17.590,92,8.0,888,41,1,-1024,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:17.690,90,8.0,888,2,2,-813,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:17.790,90,8.0,970,1,2,-543,1,640,-205,195,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:17.890,90,8.0,917,17,2,-333,0,640,-205,195,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:17.990,90,8.0,917,64,2,-268,0,640,-205,195,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:18.090,92,8.0,1076,21,2,-256,0,640,-205,195,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:18.190,92,8.0,1076,0,2,-256,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:18.290,92,8.0,1126,0,2,-256,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:18.390,92,8.0,1141,0,2,-257,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-06-14,07:31:18.490,93,8.0,1141,0,2,-257,0,640,-205,195,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
