Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-15,10:26:59.100,66,8.2,0.0,557,-1,2,-1024,1,1024,-615,5,0,0,-425,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.140,81,8.2,0.0,557,-1,1,-1024,1,1024,-615,5,0,0,-425,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.240,81,8.2,0.0,539,-1,1,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.340,81,8.2,0.0,539,-1,2,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.440,81,8.2,0.0,568,-1,1,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.540,81,8.2,0.0,568,-1,1,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.640,82,8.2,0.0,555,-3,2,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.740,82,8.2,0.0,589,-1,1,-1024,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.840,82,8.2,0.0,589,-3,1,-818,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:26:59.940,82,8.2,0.0,579,-2,2,-507,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.040,75,8.2,0.0,579,0,2,-271,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.140,75,8.2,0.0,626,-1,2,-241,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.240,75,8.2,0.0,614,-1,2,-240,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.340,75,8.2,0.0,614,-1,2,-240,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.440,86,8.2,0.0,620,-1,1,-240,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.540,86,8.2,0.0,620,-1,2,-240,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
2020-08-15,10:27:00.640,86,8.2,0.0,668,-1,2,-240,1,1024,-615,5,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.4
