Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-22,09:19:36.560,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,0.0
2020-08-22,09:19:36.850,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:36.950,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.050,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.150,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.250,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.350,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.450,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.550,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.650,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.750,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.850,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:37.950,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.050,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.150,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.250,0,0.0,0,1,4,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.350,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1021,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.450,0,0.0,0,0,3,-1024,0,1024,204,-21,0,0,-1020,1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
2020-08-22,09:19:38.550,0,0.0,0,1,3,-1024,0,1024,204,-21,0,0,-1020,0,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.3
