Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-09-19,11:28:34.340,90,8.1,485,1,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.380,90,8.1,485,2,5,-1024,-3,1024,-615,-240,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.480,90,8.1,485,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.580,90,8.1,620,0,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.710,90,8.1,632,2,5,-1024,-3,1024,-615,-240,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.810,87,8.1,632,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:34.910,87,8.1,656,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.010,87,8.1,649,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.110,87,8.1,649,2,5,-1024,-3,1024,-615,-240,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.210,87,8.1,639,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.310,77,8.1,639,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.410,77,8.1,640,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.510,77,8.1,640,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.610,77,8.1,631,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.710,89,8.1,645,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.810,89,8.1,645,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:35.910,89,8.1,636,2,5,-1024,-3,1024,-615,-240,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.010,89,8.1,636,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.110,89,8.1,621,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.210,89,8.1,621,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.310,89,8.1,621,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.410,89,8.1,612,2,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.510,89,8.1,612,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.610,88,8.1,645,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.710,88,8.1,630,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-09-19,11:28:36.810,88,8.1,630,3,5,-1024,-3,1024,-615,-239,0,0,-2,-1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
