Date,Time,RSSI(dB),Volt(V),Amps(A),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-30,10:09:33.600,97,25.00,0.3,0,2,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:33.720,97,25.00,0.3,0,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:33.830,97,25.00,0.3,0,1,3,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:33.940,97,25.00,0.3,0,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.060,89,25.00,0.3,0,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.170,89,25.00,0.3,122,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.280,89,24.90,0.6,122,1,2,-244,-1,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.400,89,24.90,0.7,71,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.520,95,24.90,0.7,71,1,2,-245,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.630,95,24.90,0.9,0,1,3,-245,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.740,95,24.90,0.6,20,1,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.860,95,24.90,0.6,20,1,3,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:34.980,96,24.90,1.4,102,1,2,-245,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.090,96,24.90,0.9,164,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.200,96,24.90,0.9,164,1,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.320,96,24.90,0.9,186,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.440,92,24.90,0.7,209,1,3,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.550,92,25.00,0.7,209,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.660,92,25.00,0.8,235,1,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.780,92,24.90,0.9,260,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:35.890,97,24.90,0.9,260,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.010,97,24.90,0.9,282,1,2,-244,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.120,97,24.90,1.1,307,1,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.240,98,24.90,1.1,307,18,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.350,98,24.90,1.1,325,1,2,-245,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.470,98,24.90,0.9,351,1,2,-244,-1,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.590,98,24.90,1.3,372,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.700,98,24.90,1.3,372,1,2,-244,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.810,98,24.90,1.3,396,1,3,-244,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:36.930,98,24.90,1.2,415,1,2,-244,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.050,98,24.90,1.2,415,1,2,-228,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.160,97,24.90,1.7,432,1,2,-212,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.280,97,24.90,1.6,463,1,18,-211,-4,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.390,97,24.90,1.6,463,1,8,-211,-3,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.510,97,24.90,1.4,488,0,4,-213,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.620,98,24.90,1.6,513,-31,3,-218,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.730,98,24.90,1.6,513,-32,19,-219,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.850,98,24.90,1.9,546,-3,23,-190,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:37.970,98,24.90,1.7,573,-1,26,-186,-3,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.080,97,24.90,1.7,573,0,33,-184,-2,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.190,97,24.90,1.8,602,1,20,-183,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.310,97,24.90,1.9,631,1,4,-183,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.420,97,24.90,1.9,631,1,19,-182,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.540,97,24.90,2.0,661,1,59,-142,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.650,97,24.90,1.9,691,1,57,-20,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.770,97,24.90,2.1,691,11,86,-4,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:38.890,96,24.90,2.1,718,4,129,-41,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.000,96,24.90,2.3,755,-27,145,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.120,96,24.90,2.1,755,-69,156,-96,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.230,96,24.90,2.1,790,-55,147,-96,-2,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.350,97,24.90,2.4,816,-25,160,-96,-2,1024,-1024,797,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.460,97,24.80,2.4,852,-22,148,-96,-2,1024,-1024,798,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.580,97,24.80,2.4,852,-99,116,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.690,97,24.90,2.6,875,-117,87,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.810,96,24.90,2.6,905,-95,79,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:39.920,96,24.90,2.6,905,-22,61,-96,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.030,96,24.80,2.7,931,-57,42,-96,-1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.150,96,24.80,2.8,958,-3,24,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.270,96,24.80,2.8,958,0,6,-96,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.380,96,24.80,2.9,987,0,4,-96,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.490,96,24.80,2.8,1019,1,3,-95,-2,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.610,96,24.80,2.8,1019,1,85,-59,-3,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.730,94,24.80,3.0,1051,1,114,-25,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.840,94,24.80,3.1,1078,1,118,-7,-3,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:40.960,94,24.80,3.1,1078,0,38,-1,-3,1024,-1024,797,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.070,94,24.80,3.1,1110,1,3,36,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.190,96,24.80,3.3,1148,1,3,84,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.310,96,24.80,3.3,1148,1,3,86,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.420,96,24.80,3.2,1181,1,2,87,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.540,95,24.80,3.3,1204,1,3,90,-1,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.650,95,24.80,3.5,1238,1,29,97,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.770,95,24.80,3.5,1238,1,78,120,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:41.890,95,24.80,3.5,1267,1,76,124,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.010,95,24.80,3.4,1307,1,79,126,-20,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.120,95,24.80,3.4,1307,1,84,127,-68,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.240,95,24.80,4.9,1368,1,103,127,-84,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.360,95,24.70,5.1,1420,1,135,127,-26,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.470,92,24.80,5.1,1420,1,105,127,-8,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.590,92,24.80,5.4,1472,1,101,127,-6,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.710,92,24.80,5.3,1528,1,107,127,-4,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.820,92,24.70,5.3,1528,1,96,127,-4,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:42.940,95,24.70,5.7,1582,1,95,127,-6,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.050,95,24.70,5.6,1634,1,90,127,-7,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.170,95,24.70,6.2,1634,72,73,127,-6,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.290,95,24.70,6.2,1682,53,58,127,-4,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.400,95,24.70,6.6,1742,37,43,127,-3,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.520,95,24.70,6.6,1796,16,26,127,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.640,95,24.70,6.6,1796,45,10,127,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.750,93,24.70,6.8,1846,98,5,127,-4,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.870,93,24.70,7.2,1897,58,4,127,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:43.980,93,24.70,7.2,1897,1,3,127,-3,1024,-1024,797,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.100,93,24.70,7.1,1947,1,2,127,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.220,90,24.70,7.2,1998,1,2,127,-2,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.340,90,24.60,7.2,1998,1,2,141,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.450,90,24.60,7.5,2041,0,3,162,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.570,90,24.60,7.6,2083,1,3,168,-20,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.690,93,24.60,7.6,2083,1,3,185,-18,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.800,93,24.60,7.7,2128,0,3,246,-10,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:44.920,93,24.50,8.2,2169,1,3,283,-8,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.030,93,24.40,8.4,2169,1,3,283,-14,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.150,94,24.40,8.4,2215,1,2,283,-21,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.270,94,24.40,8.4,2249,1,2,309,-3,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.380,94,24.30,8.7,2280,1,-28,324,-3,1024,-1024,797,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.500,94,24.30,8.7,2280,1,-54,325,-60,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.620,94,24.40,9.2,2312,1,-14,330,-76,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.740,94,24.30,9.7,2342,1,-11,351,-79,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.850,94,24.30,9.7,2342,1,-2,368,-6,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:45.970,91,24.30,10.2,2384,1,1,373,-3,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.090,91,24.20,11.7,2418,1,2,378,-2,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.200,91,24.20,11.3,2418,1,2,380,56,1024,-1024,797,0,0,1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.320,91,24.20,11.3,2453,-52,38,341,-78,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.430,92,24.10,12.3,2488,-69,24,337,-59,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.550,92,24.10,14.4,2488,-117,28,333,-2,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.670,92,24.10,14.4,2510,-149,11,329,47,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.780,92,24.20,10.0,2516,-169,14,325,104,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:46.900,97,24.20,11.0,2527,-201,56,324,91,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.020,97,24.20,11.0,2527,-206,71,297,87,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.140,97,24.20,10.3,2529,-206,29,292,136,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.250,100,24.20,10.3,2529,-208,9,291,142,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.370,100,24.20,10.8,2534,-210,5,306,148,1024,-1024,797,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.490,100,24.20,10.7,2526,-209,5,309,85,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.610,100,24.20,10.3,2529,-192,4,313,19,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.720,97,24.20,10.3,2529,-189,3,316,13,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.840,97,24.20,9.8,2530,-190,3,317,9,1024,-1024,797,0,0,1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:47.960,97,24.20,10.2,2545,-191,3,320,3,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:48.070,97,24.20,10.2,2545,-205,3,326,1,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:48.190,96,24.20,9.8,2547,-210,3,329,0,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:48.310,96,24.20,10.5,2550,-196,31,326,-30,1024,-1024,797,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
2020-04-30,10:09:48.430,96,24.20,9.6,2535,-139,74,322,-65,1024,-1024,797,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,8.2
