Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-29,15:49:32.250,85,8.1,0.0,0,2,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.350,85,8.1,0.0,0,2,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.450,84,8.1,0.0,0,3,8,130,-6,1024,-615,-24,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.550,84,8.1,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.650,84,8.1,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.750,84,8.1,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.850,84,8.1,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:32.950,80,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.050,80,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.150,80,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.250,80,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.350,83,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.450,83,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.550,83,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.650,83,8.2,0.0,0,3,8,130,-6,1024,-615,-24,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.750,83,8.2,0.0,0,3,8,130,-6,1024,-615,-24,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.850,75,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:33.950,75,8.2,0.0,0,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.050,75,8.2,0.0,10,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.150,75,8.2,0.0,10,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.250,77,8.2,0.0,10,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.350,77,8.2,0.0,47,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.450,77,8.2,0.0,47,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.550,77,8.2,0.0,57,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.650,75,8.2,0.0,57,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.750,75,8.2,0.0,76,3,8,130,-6,1024,-615,-24,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.850,75,8.2,0.0,88,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:34.950,75,8.2,0.0,88,3,8,130,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:35.050,75,8.2,0.0,104,3,9,143,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:35.150,77,8.2,0.0,104,3,8,145,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:35.250,77,8.2,0.0,130,3,8,146,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
2020-02-29,15:49:35.350,77,8.2,0.0,136,3,8,147,-6,1024,-615,-23,0,0,-1024,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.4
