Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-22,03:27:55.700,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,198,0,0,-46,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,0.0
2020-02-22,03:27:56.020,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-45,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.120,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.220,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.320,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.430,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.530,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.630,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-45,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.740,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.840,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:56.950,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.050,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.150,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.250,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.350,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.450,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.550,0,0.0,0.0,0,4,8,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.650,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-42,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.750,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.850,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:57.950,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-45,-3,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:58.050,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000004,7.3
2020-02-22,03:27:58.150,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,0,-1,1,1,0x0000000000000002,7.3
2020-02-22,03:27:58.250,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.350,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.450,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.560,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.660,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.760,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.860,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:58.960,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.060,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.160,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-42,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.260,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.360,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-42,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.460,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.560,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.660,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.760,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.860,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,198,0,0,-42,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:27:59.960,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.060,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.160,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.260,0,0.0,0.0,0,4,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.360,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,198,0,0,-42,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.460,0,0.0,0.0,0,4,6,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.560,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.660,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.760,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.860,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-42,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:00.960,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-42,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.060,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.160,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.260,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-42,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.360,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-42,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.460,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.560,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.660,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.760,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,199,0,0,-43,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.860,0,0.0,0.0,0,3,6,-1024,-4,-1024,-615,199,0,0,-42,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
2020-02-22,03:28:01.960,0,0.0,0.0,0,3,6,-1024,-3,-1024,-615,198,0,0,-43,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000001,7.3
