Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-09-18,13:39:04.530,0,0.0,0,0.00,0.0,0,0,-2,0,-799,2,1024,-205,0,0,0,862,-3,-1,-1,1,-1,1,-1,1,1,0x0000000000000000,0.0
2020-09-18,13:39:04.580,0,0.0,0,0.00,0.0,0,0,-2,0,-799,2,1024,-205,0,0,0,862,-3,-1,-1,1,-1,1,-1,1,1,0x0000000000000000,8.0
2020-09-18,13:39:04.720,0,0.0,0,0.00,0.0,0,0,-2,1,-799,2,1024,-205,0,0,0,862,-1,-1,-1,1,-1,1,-1,1,1,0x0000000000000000,8.0
2020-09-18,14:52:43.930,86,8.2,60,50.30,0.7,0,31,-7,-4,-1024,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.040,86,8.2,60,50.30,0.9,0,31,-7,-4,-1024,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.150,86,8.2,60,50.30,0.9,0,31,-7,-4,-1024,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.260,86,8.2,60,50.30,0.9,0,31,-7,-4,-1024,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.360,86,8.2,60,50.30,0.6,0,31,-7,-4,-1024,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.470,84,8.2,60,50.30,0.6,0,31,-7,-4,-1024,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.580,84,8.2,60,50.30,2.1,0,31,-7,-4,-1024,5,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.690,84,8.2,60,50.30,1.0,0,31,-7,-4,-1024,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.800,84,8.2,60,50.30,1.0,0,31,75,-4,-609,5,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:44.920,87,8.2,60,50.30,0.9,0,31,-8,-4,187,5,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.030,87,8.2,61,50.30,1.1,42,31,-7,-4,498,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.140,87,8.2,61,50.30,1.1,42,31,-8,-4,375,6,301,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.260,87,8.2,61,50.30,1.5,45,31,-7,-4,91,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.370,93,8.1,61,50.30,1.2,45,31,-7,-4,55,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.480,93,8.1,61,50.30,1.2,46,31,-7,-3,55,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.590,93,8.1,61,50.30,1.2,47,31,12,-4,60,6,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.710,93,8.1,61,50.30,1.0,50,31,-5,-3,127,5,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
2020-09-18,14:52:45.820,81,8.1,61,50.30,1.0,50,31,-4,-2,161,5,300,-205,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.0
