Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-01,09:15:23.670,87,8.1,0.0,532,-2,0,-108,0,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:23.760,87,8.1,0.0,532,-2,1,-108,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:23.860,87,8.1,0.0,537,-2,0,-108,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:23.960,87,8.1,0.0,560,-2,1,-109,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.070,87,8.1,0.0,560,-1,1,-58,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.170,89,8.1,0.0,489,-1,0,124,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.270,89,8.1,0.0,489,-2,1,127,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.370,89,8.1,0.0,501,-2,1,77,1,960,1023,3,0,0,-2,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.470,89,8.1,0.0,563,-2,0,12,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.570,90,8.1,0.0,563,-2,1,9,1,960,1023,4,0,0,-1,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
2020-08-01,09:15:24.670,90,8.1,0.0,560,-2,1,6,1,960,1023,4,0,0,-2,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.1
