Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-14,09:43:35.710,101,8.0,677,-1,1,3,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:35.810,101,8.0,661,-1,1,3,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:35.910,101,8.0,661,-1,1,2,0,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.010,101,8.0,748,-1,1,3,0,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.110,101,8.0,826,-1,0,3,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.210,98,8.0,826,-1,1,2,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.310,98,8.0,915,-1,1,2,0,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.410,98,8.0,915,-1,0,2,0,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.510,98,8.0,942,-1,1,2,0,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.610,96,8.0,961,-1,0,2,1,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.710,96,8.0,961,-1,1,2,0,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.810,96,8.0,1084,-1,1,2,0,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:36.910,96,8.0,1084,-1,1,2,1,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:37.010,97,8.0,1127,-1,0,2,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:37.110,97,8.0,1190,-1,1,2,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:37.210,97,8.0,1190,-1,0,2,0,1024,1023,158,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
2020-05-14,09:43:37.310,97,8.0,1184,-1,0,2,1,1024,1023,158,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.9
