Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-06,08:03:22.290,87,7.8,0.0,555,2,5,-1024,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.380,87,7.8,0.0,555,3,5,-939,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.480,87,7.8,0.0,525,2,5,-406,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.580,87,7.8,0.0,543,2,5,-391,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.680,87,7.8,0.0,543,2,5,-391,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.780,87,7.8,0.0,543,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.880,87,7.8,0.0,560,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:22.980,87,7.8,0.0,569,3,5,-389,-4,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.080,87,7.8,0.0,569,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.180,87,7.8,0.0,551,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.280,88,7.8,0.0,551,2,5,-389,-3,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.380,88,7.8,0.0,592,2,5,-389,-3,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.480,88,7.8,0.0,633,3,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.580,88,7.8,0.0,633,3,5,-389,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.680,91,7.8,0.0,599,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.780,91,7.8,0.0,599,3,5,-389,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.880,91,7.8,0.0,647,2,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:23.980,91,7.8,0.0,653,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.080,91,7.8,0.0,653,2,5,-389,-3,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.180,89,7.8,0.0,651,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.280,89,7.8,0.0,651,3,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.380,89,7.8,0.0,621,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.480,89,7.8,0.0,650,3,5,-389,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.580,89,7.8,0.0,650,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.680,89,7.8,0.0,706,2,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.780,89,7.8,0.0,706,2,5,-389,-4,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.880,89,7.8,0.0,677,2,5,-389,-3,1024,614,238,0,0,-694,-3,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:24.980,87,7.8,0.0,680,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.080,87,7.8,0.0,680,3,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.180,87,7.8,0.0,682,3,5,-389,-3,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.280,87,7.8,0.0,682,2,5,-389,-4,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.380,87,7.8,0.0,714,3,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.480,85,7.8,0.0,688,2,5,-389,-3,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.580,85,7.8,0.0,688,2,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.680,85,7.8,0.0,700,2,5,-389,-3,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.780,85,7.8,0.0,700,2,5,-389,-4,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.880,84,7.8,0.0,694,2,5,-389,-4,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:25.980,84,7.8,0.0,698,2,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.080,84,7.8,0.0,698,2,5,-389,-3,1024,614,238,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.180,84,7.8,0.0,679,2,5,-389,-4,1024,614,240,0,0,-694,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.280,84,7.8,0.0,679,3,5,-389,-3,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.380,83,7.8,0.0,761,3,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.480,83,7.8,0.0,726,3,5,-389,-3,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.580,83,7.8,0.0,726,3,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.680,83,7.8,0.0,704,3,5,-389,-4,1024,614,238,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
2020-08-06,08:03:26.780,85,7.8,0.0,704,2,5,-389,-4,1024,614,240,0,0,-695,-1,-1,-1,1,-1,-1,-1,1,1,0x0000000000000000,7.9
