Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-07,20:16:16.860,1,3,-1024,-2,-1024,204,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:16.940,2,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.040,2,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.140,1,3,-1024,-2,-1024,204,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.240,1,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.340,1,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.440,2,3,-1024,-2,-1024,204,1024,0,0,0,-4,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.540,2,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.640,2,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.740,1,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
2020-05-07,20:16:17.840,1,3,-1024,-2,-1024,204,1024,0,0,0,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.7
