Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-10,12:56:30.140,79,8.1,1028,-4,-3,-292,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.240,83,8.1,1048,-23,-3,-184,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.340,83,8.1,1048,-10,-3,-151,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.440,83,8.1,1092,-8,-3,-149,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.540,83,8.1,1092,-5,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.640,88,8.1,1117,-5,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.740,88,8.1,1143,-5,-3,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.840,88,8.1,1143,18,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:30.940,88,8.1,1171,0,-3,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.040,88,8.1,1171,-3,-7,-147,57,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.140,93,8.1,1183,-4,-5,-147,10,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.240,93,8.1,1183,-4,-4,-147,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.340,93,8.1,1192,-4,-4,-147,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.440,93,8.1,1220,-4,-5,-147,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.540,88,8.1,1220,-4,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.640,88,8.1,1256,-5,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.740,88,8.1,1279,-4,-3,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.840,88,8.1,1279,-4,-3,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:31.940,87,8.1,1314,-4,-4,-147,4,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.040,87,8.1,1314,-4,-3,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.140,87,8.1,1331,-4,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.240,87,8.1,1331,-4,-4,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.340,87,8.1,1342,-4,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.440,85,8.1,1340,-4,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.540,85,8.1,1340,-4,-3,-147,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.640,85,8.1,1356,-4,-4,-147,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.740,85,8.1,1356,-5,-5,-147,20,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.840,82,8.1,1353,-7,-21,-147,136,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:32.940,82,8.1,1346,-5,-33,-147,122,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.040,82,8.1,1346,-5,-69,-147,78,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.140,82,8.1,1354,-25,-117,-147,28,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.240,82,8.1,1354,-61,-121,-147,10,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.340,92,8.1,1363,-42,-63,-146,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.440,92,8.1,1371,-12,-5,-146,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.540,92,8.1,1371,-9,-5,-147,2,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.640,92,8.1,1366,-58,-4,-147,-12,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.740,89,8.0,1366,-88,27,-146,-2,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.840,89,8.0,1399,-94,24,-146,1,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:33.940,89,8.0,1399,-48,-2,-146,3,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.040,89,8.0,1384,-12,-3,-146,4,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.140,90,8.0,1436,-8,-2,-146,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.240,90,8.0,1436,-7,12,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.340,90,8.0,1451,-21,6,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.440,90,8.0,1451,-7,1,-146,6,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.540,90,8.0,1478,-5,-2,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.640,87,8.0,1498,-5,-3,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.740,87,8.0,1498,-5,57,-146,34,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.840,87,8.0,1473,-5,54,-146,49,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:34.940,87,8.0,1473,-34,1,-146,18,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.040,85,8.0,1504,-18,-2,-146,12,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.140,85,8.0,1507,-5,-2,-146,9,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.240,85,8.0,1507,-5,-3,-146,66,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.340,85,8.0,1499,-5,-3,-146,95,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.440,85,8.0,1499,-5,-3,-146,79,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.540,91,8.0,1503,-5,-3,-146,5,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.640,91,8.0,1482,-5,-3,-146,5,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.740,91,8.0,1482,-5,-3,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.840,91,8.0,1482,-4,-3,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:35.940,90,8.0,1482,-4,-4,-146,6,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.040,90,8.0,1498,-5,-3,-146,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.140,90,8.0,1502,-5,-3,-146,45,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.240,90,8.0,1502,-4,-3,-146,58,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.340,89,8.0,1532,-4,-3,-146,14,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.440,89,8.0,1532,-4,-3,-146,11,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.540,89,8.0,1554,-4,-3,-146,9,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.640,89,8.0,1544,-4,-3,-146,9,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.740,89,8.0,1544,-4,-4,-113,12,1024,-205,161,0,0,367,746,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.840,88,8.0,1581,8,-3,-107,10,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:36.940,88,8.0,1581,-4,-3,-103,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.040,88,8.0,1593,-4,-3,-102,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.140,88,8.0,1593,-4,-3,-102,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.240,87,8.0,1595,-4,-3,-102,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.350,87,8.0,1626,-4,-3,-102,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.450,87,8.0,1626,-4,-3,-102,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.550,87,8.0,1640,-2,-3,-101,22,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.650,92,8.0,1640,26,-3,-101,20,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.750,92,8.0,1676,28,-3,-86,7,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-10,12:56:37.850,92,8.0,1715,24,-3,-85,6,1024,-205,161,0,0,367,748,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
