Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-04-05,11:22:04.830,80,8.2,0.0,0,-2,1,81,-1,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:04.920,80,8.2,0.0,0,-1,2,80,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.020,80,8.2,0.0,0,-2,2,80,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.120,80,8.2,0.0,0,-1,2,81,0,1024,204,-23,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.220,80,8.2,0.0,0,-2,2,80,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.320,80,8.2,0.0,0,-2,2,78,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.420,80,8.2,0.0,0,-2,2,77,-1,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.520,84,8.2,0.0,0,-1,2,76,0,1024,204,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.620,84,8.2,0.0,0,-2,2,76,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.720,84,8.2,0.0,0,-2,2,76,0,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.820,84,8.2,0.0,0,-1,2,76,-1,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:05.920,86,8.2,0.0,0,-1,2,76,-18,1024,204,-23,0,0,-2,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
2020-04-05,11:22:06.020,86,8.2,0.0,0,-1,-15,76,-3,1024,204,-23,0,0,-1,-3,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,7.7
