Date,Time,RSSI(dB),RxBt(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-11,08:39:59.480,94,7.7,678,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:39:59.520,94,7.7,693,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:39:59.620,94,7.7,725,-2,-1,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:39:59.720,94,7.7,725,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:39:59.820,94,7.7,765,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:39:59.920,86,7.7,765,-2,0,-1024,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.020,86,7.7,823,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.120,86,7.7,964,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.220,86,7.7,964,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.320,86,7.7,1068,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.420,85,7.7,1068,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.520,85,7.7,1115,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.620,85,7.7,1115,-2,0,-1024,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.720,85,7.7,1150,-2,0,-1024,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.820,81,7.7,1153,-2,0,-1024,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:00.920,81,7.7,1153,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.020,81,7.7,1198,-2,0,-1024,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.120,81,7.7,1198,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.220,95,7.7,1169,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.320,95,7.8,1239,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.420,95,7.8,1239,-2,0,-1024,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.520,95,7.8,1202,-2,0,-987,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.620,95,7.8,1202,-2,0,-717,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.720,100,7.7,1235,-2,0,-367,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.820,100,7.7,1266,-2,0,-367,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:01.920,100,7.7,1266,-2,0,-367,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.020,100,7.7,1278,-2,0,-367,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.120,96,7.7,1278,-2,0,-367,2,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.220,96,7.7,1302,-2,0,-367,2,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.320,96,7.7,1302,9,0,-354,-68,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.430,96,7.7,1345,3,0,-353,-38,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.570,98,7.7,1344,0,0,-351,-4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.670,98,7.7,1329,10,0,-351,-1,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.770,98,7.7,1329,-2,0,-320,0,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:02.880,98,7.7,1348,-3,0,-299,1,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.020,98,7.7,1348,-2,2,-295,4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.120,98,7.7,1354,-2,1,-295,3,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.220,98,7.7,1349,-2,24,-226,63,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.330,98,7.7,1349,-2,69,-204,155,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.470,98,7.7,1353,-2,9,-197,69,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.570,98,7.7,1363,-38,3,-196,6,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.670,98,7.7,1363,-112,1,-175,4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.780,98,7.7,1366,-82,1,-171,4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.880,98,7.7,1366,-23,0,-169,42,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:03.980,98,7.7,1369,-5,0,-168,43,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.080,98,7.7,1379,-3,0,-168,6,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.180,98,7.7,1379,-3,-1,-168,4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.280,98,7.7,1382,-2,-5,-168,21,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.380,96,7.7,1410,-2,-2,-168,99,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.480,96,7.7,1410,-2,14,-164,72,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.580,96,7.7,1405,-2,1,-161,41,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.680,96,7.7,1405,-28,1,-160,22,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.780,98,7.7,1427,-75,44,-145,4,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.880,98,7.7,1436,-31,129,-114,3,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:04.980,98,7.7,1436,-2,140,-112,3,1024,204,3,0,0,-785,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
2020-07-11,08:40:05.080,98,7.7,1466,-2,82,-111,3,1024,204,3,0,0,-786,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.5
